source,Gaia_id,KIC_id,logRHK,e_logRHK,Prot,Teff,BV,FeH_native,e_FeH_native,Mass,Age,tau_conv,tau_Noyes1984,Ro,log_Ro,F_Ca,F_bas,delta_F,log_dF,epsilon,log_epsilon,dTeff
Ye2024,2129708157052191616,11351375,-4.997,0.0107,5.42,6317,0.459355,-0.04,0.02,1.26,2.52,10.115976103458719,,0.5357861608774329,-0.2710085082197579,909191.243199878,858226.0291205455,50965.21407933254,4.707273852805404,0.05938437235649727,-1.2263278292998907,0.545
Ye2024,2129728223139091200,11189912,-4.8988,0.009,30.78,5797,0.618789,-0.41,0.02,0.88,10.88,17.42033268532819,,1.7669008138933897,0.24721217079266758,808397.4559484364,468363.74250485474,340033.71344358166,5.53152197832653,0.7260034938337634,-0.13906128928740896,0.025
Ye2024,2129732827344529536,11243362,-5.0663,0.0118,36.17,5136,0.843483,0.18,0.02,0.88,6.52,17.42033268532819,,2.076309370972187,0.3172920640588275,338697.34857323073,199483.21371675283,139214.1348564779,5.143683332821381,0.6978739326615658,-0.15622302335723579,-0.636
Ye2024,2129745643526619264,11244528,-4.8461,0.015,20.35,5350,0.767719,0.1,0.03,0.92,3.92,16.339848430570573,,1.2454215892190743,0.0953163898882281,662104.9956792406,266007.67250964476,396097.3231695958,5.5978019074469545,1.4890447310508848,0.17290774419729357,-0.422
Ye2024,2129753237029165952,11402910,-4.7047,0.0161,5.35,6368,0.444431,-0.29,0.04,1.28,3.02,9.863939442164517,,0.5423796477430533,-0.2656966153038233,1840449.712655423,908283.7322198697,932165.9804355532,5.96949324923086,1.0262938191762112,0.011271713387090643,0.596
Ye2024,2129753924223612928,11402999,-5.1308,0.0156,35.61,5752,0.633253,-0.04,0.03,1.18,5.62,11.222913527863295,,3.172972856967179,0.5014663569665337,459290.27113787446,443325.8806924759,15964.390445398574,4.203152340899036,0.03601050861380384,-1.4435707445934882,-0.02
Ye2024,2129761547786639360,11507692,-4.8264,0.0097,6.25,6237,0.48301,-0.14,0.02,1.24,3.4,10.377405303719263,,0.6022700103811113,-0.22020876168457648,1279719.2795149167,784474.7971641409,495244.48235077586,5.694819645648323,0.6313070657477764,-0.19975934991215608,0.465
Ye2024,2129768389673596800,11402271,-4.9112,0.0117,8.76,6150,0.509081,0.05,0.03,1.28,3.0,9.863939442164517,,0.8880833110708685,-0.051546291156971055,995204.1989657125,710508.9717311907,284695.22723452176,5.454380186489824,0.4006919526165132,-0.3971893797268647,0.378
Ye2024,2129781412013833984,11299029,-4.8028,0.0078,11.2,5936,0.574812,0.02,0.02,1.08,4.37,12.87049780038931,,0.8702072113839465,-0.060377322041603405,1108631.7335476417,553518.2448707833,555113.4886768584,5.744381780361504,1.0028820076318306,0.0012498398511620764,0.164
Ye2024,2129802504592956544,11403986,-4.8117,0.008,14.59,5838,0.605709,0.08,0.02,1.08,3.03,12.87049780038931,,1.1336002869724804,0.05445994718166662,1016174.0478447372,492222.9275418481,523951.1203028891,5.719290773294993,1.064458989993601,0.027128934198422983,0.066
Ye2024,2129803986361992192,11456064,-4.7835,0.0148,10.54,6072,0.53277,-0.24,0.04,1.02,4.33,14.032847450821215,,0.7510948891119876,-0.12430519320287452,1268933.2814832502,649365.0768404714,619568.2046427788,5.792089122285195,0.9541138363296788,-0.020399806071142713,0.3
Ye2024,2129809243402113152,11509051,-4.7827,0.0157,9.04,5675,0.658266,0.07,0.03,1.02,1.61,14.032847450821215,,0.6442028270941526,-0.19097737360403902,970007.7409630531,403143.2144764801,566864.526486573,5.753479280358115,1.4061120369412659,0.14801992600873362,-0.097
Ye2024,2129814431722603520,11612115,-4.7931,0.0154,19.24,5719,0.643931,0.09,0.03,1.02,2.89,14.032847450821215,,1.371068848815431,0.13705926362239187,976769.5734851091,425702.97051556635,551066.6029695428,5.741204091690435,1.2944861585112957,0.11209741103639584,-0.053
Ye2024,2129817558458855680,11509603,-4.6182,0.0099,13.5,5431,0.73983,-0.07,0.03,0.88,7.4,17.42033268532819,,0.7749564973216622,-0.1107226762077862,1188313.2722947057,295734.9208162875,892578.3514784182,5.9506463492897685,3.0181702891722204,0.47974373960174665,-0.341
Ye2024,2129836967410541056,11663410,-4.9055,0.0094,27.79,5810,0.614632,-0.05,0.02,1.04,8.09,13.628989336448337,,2.039036007290763,0.30942489504229514,803186.2521192747,475818.9489730052,327367.3031462695,5.515035300695149,0.6880081254705184,-0.16240643265668225,0.038
Ye2024,2129852983349778944,11508233,-4.8171,0.0111,9.68,5965,0.565767,-0.18,0.03,1.02,5.61,14.032847450821215,,0.6898101068884289,-0.1612704467710086,1093839.3145669256,572866.8061034476,520972.50846347807,5.716814806336713,0.9094129785718489,-0.04123885210813041,0.193
Ye2024,2129855418590041984,11507863,-4.9563,0.0099,17.96,5852,0.601264,0.13,0.02,1.22,4.75,10.648698264908191,,1.6865911262774282,0.2270098110279129,735409.1116555162,500605.2939988955,234803.8176566207,5.370705153792466,0.4690398213350471,-0.3287902842531114,0.08
Ye2024,2129857999867232384,11559725,-5.066,0.0102,28.72,5572,0.69226,-0.09,0.01,0.92,10.83,16.339848430570573,,1.7576662428683938,0.244936411897252,469522.23912037065,354305.8390302728,115216.40009009786,5.061514301671362,0.32518910895017306,-0.48786400797971313,-0.2
Ye2024,2129926165291545216,11295582,-4.9103,0.0099,13.13,5927,0.577629,0.25,0.02,1.26,3.68,10.115976103458719,,1.2979469174023421,0.11325693133133452,860303.0163026557,547628.7461140554,312674.2701886003,5.495092144834673,0.570960294555975,-0.24339409220040345,0.155
Ye2024,2129939432450200064,11348829,-5.0548,0.0163,49.35,5602,0.682294,0.18,0.02,1.16,6.64,11.52693877886925,,4.281275449338429,0.6315731704363601,492248.220223504,367975.4852176014,124272.73500590259,5.0943758564346355,0.3377201471245135,-0.4714430302025883,-0.17
Ye2024,2129948915738046464,11505574,-4.6831,0.0119,3.28,6482,0.44,-0.33,0.03,1.24,2.66,10.377405303719263,,0.3160713014480072,-0.5002149353169726,2076576.0624227715,1029315.7975346539,1047260.2648881176,6.020054625860585,1.0174333935187267,0.007505987652436438,0.71
Ye2024,2129963308169671424,11558157,-4.9034,0.01,5.38,6324,0.4573,-0.18,0.02,1.16,2.15,11.52693877886925,,0.46673276428451355,-0.3309317109029063,1132867.6665382034,864953.2241859218,267914.44235228153,5.427996125571036,0.30974442878623604,-0.508996496313173,0.552
Ye2024,2130022033261906944,11760542,-4.6344,0.017,18.57,5403,0.749423,-0.1,0.03,0.88,3.39,17.42033268532819,,1.0659957152046864,0.0277554590369881,1121376.903232105,285152.0651094549,836224.8381226502,5.922323063118013,2.9325575383845366,0.467246541966682,-0.369
Ye2024,2130035296120772992,11811765,-5.0351,0.0167,14.96,5906,0.584216,0.0,0.03,1.06,4.92,13.24184353201083,,1.129752059359084,0.05298314165402165,636334.5545393621,534095.3175971321,102239.23694223003,5.009617599489838,0.191425076336934,-0.718001171045033,0.134
Ye2024,2130038972612856832,11812249,-4.5651,0.0105,1.85,6485,0.44,-0.11,0.03,1.3,1.79,9.620852087644154,,0.1922906602395347,-0.7160418093909424,2729930.9250492407,1032679.0390630162,1697251.8859862245,6.229746299934707,1.6435424965400647,0.21578093797300824,0.713
Ye2024,2130047562547570048,11861755,-5.0168,0.015,18.88,6082,0.529716,-0.45,0.04,0.96,7.78,15.354869714245666,,1.2295773491639497,0.08975585414709318,746444.2893965802,656942.3072572898,89501.98213929043,4.951832653445789,0.13624024689924136,-0.8656945780014085,0.31
Ye2024,2130058450284093952,11912033,-4.7009,0.0158,19.39,5558,0.696929,-0.21,0.03,0.88,4.62,17.42033268532819,,1.113067146893854,0.04652136437591306,1077422.1666682654,348077.3181868646,729344.8484814008,5.8629329197869575,2.0953529873206316,0.32125719557542076,-0.214
Ye2024,2130058935621065344,11911820,-4.7427,0.012,21.98,5554,0.698265,-0.11,0.03,0.9,6.21,16.867395843027396,,1.303105719730058,0.11497965104096762,975742.5370704989,346315.09492757206,629427.4421429269,5.798945673612851,1.8174992986504517,0.2594742519424661,-0.218
Ye2024,2130103087883958912,11963261,-4.8075,0.0099,7.54,6220,0.488075,0.05,0.02,1.2,2.6,10.930356368792774,,0.6898219733738444,-0.16126297586741134,1322127.3076652787,769524.0759558113,552603.2317094674,5.742413420409456,0.7181103866348683,-0.14380879166081725,0.448
Ye2024,2130114357878677376,12111243,-5.0191,0.0105,19.28,6016,0.549967,0.11,0.02,1.4,3.08,8.525863775948729,,2.261354451192201,0.35436864024542414,710792.844196243,608303.3167797738,102489.52741646918,5.010679490585899,0.16848424887608138,-0.7734406938783828,0.244
Ye2024,2130117518974110720,12013059,-4.8987,0.0071,25.88,5689,0.653693,0.15,0.01,1.12,6.47,12.171862643132958,,2.126215252240035,0.32760722920323737,749989.9981614754,410207.2511759922,339782.7469854832,5.53120132309327,0.8283196993992322,-0.08180200996951884,-0.083
Ye2024,2130118270590136704,12012876,-4.5642,0.0054,5.72,6145,0.51059,-0.11,0.01,1.08,3.53,12.87049780038931,,0.44442725438537267,-0.35219931591876086,2205460.508044657,706446.5440912269,1499013.9639534298,6.175805678505166,2.121907137194311,0.326726373586733,0.373
Ye2024,2130122947813146880,12061487,-4.7088,0.0101,19.93,5435,0.738463,-0.01,0.02,0.92,4.61,16.339848430570573,,1.2197175564194669,0.08625927502747688,967408.5698921668,297273.9243728123,670134.6455193544,5.826162071254715,2.254266488166436,0.3530052548774068,-0.337
Ye2024,2130145178563749376,12060997,-4.6407,0.0119,7.15,5808,0.615271,-0.19,0.03,1.24,4.68,10.377405303719263,,0.6889968918759913,-0.16178273722757108,1475768.2662741023,474665.4093788188,1001102.8568952834,6.000478700743236,2.109070593969336,0.32409111651437345,0.036
Ye2024,2130147824263591040,12060905,-4.4494,0.0071,2.95,6429,0.44,-0.43,0.03,1.18,2.98,11.222913527863295,,0.2628550948624875,-0.5802836007295569,3441798.4896431733,971429.1953307908,2470369.2943123826,6.392761880585058,2.543025581469345,0.4053507289665448,0.657
Ye2024,2130159850171940224,12060457,-4.8864,0.012,28.16,5476,0.724515,-0.08,0.03,0.92,7.35,16.339848430570573,,1.723394199135584,0.23638462679706387,662316.3778485722,313449.2595131407,348867.1183354315,5.5426600379535955,1.112993914476949,0.046492789746832415,-0.296
Ye2024,2130161258921267712,12109687,-5.0412,0.0176,18.43,5782,0.623598,0.26,0.03,1.1,3.75,12.514101920504952,,1.4727385246720395,0.16812564747251763,576400.1510642527,459886.34612996783,116513.80493428488,5.066377385032349,0.2533534772553501,-0.5962731306768533,0.01
Ye2024,2130198191341482496,12356201,-4.6449,0.0068,17.57,5767,0.628419,-0.19,0.02,0.92,5.19,16.339848430570573,,1.0752853721169109,0.03152373782228426,1420729.971175527,451540.9656829454,969189.0054925815,5.986408478844559,2.1464032704689493,0.3317113213977327,-0.005
Ye2024,2130206815636283008,8943155,-4.961,0.0098,9.27,6153,0.508176,-0.08,0.02,1.12,3.7,12.171862643132958,,0.7615925575063803,-0.11827730864892834,889117.9886269777,712956.0379666033,176161.95066037436,5.245912110644174,0.24708669438132488,-0.6071506407264263,0.381
Ye2024,2130233208213377536,9209433,-4.7531,0.0125,3.58,6407,0.44,-0.23,0.04,1.22,2.55,10.648698264908191,,0.33619132695285037,-0.47341349465949834,1687060.4044608686,948234.6130125886,738825.79144828,5.8685420476888295,0.7791592727257589,-0.10837375645378773,0.635
Ye2024,2130244920586123136,9209935,-4.9033,0.0096,9.88,6297,0.465241,-0.17,0.02,1.3,2.81,9.620852087644154,,1.0269360665765421,0.011543406793671954,1113900.7845536848,839252.2954757316,274648.48907795316,5.438777214182382,0.32725378358633883,-0.48511532359716153,0.525
Ye2024,2130284021967393536,9271825,-4.7852,0.0084,21.05,5442,0.736075,0.1,0.02,0.96,3.6,15.354869714245666,,1.3709005932151028,0.13700596435673013,815541.1634182076,299983.72180426103,515557.4416139465,5.7122770598934185,1.7186180587170228,0.2351793709150572,-0.33
Ye2024,2130302580525426432,9455176,-4.9782,0.0125,6.42,6189,0.497348,-0.03,0.03,1.3,3.18,9.620852087644154,,0.6673005614798987,-0.175678509725103,874769.5705377224,742889.8128803602,131879.75765736226,5.120178140411007,0.1775226357540604,-0.7507462625733319,0.417
Ye2024,2130338417732781312,9639728,-4.7191,0.0108,14.19,5654,0.665146,-0.04,0.03,0.96,3.3,15.354869714245666,,0.9241367894404897,-0.03426374035748299,1106458.0510332093,392742.96933275944,713715.0817004498,5.853524874044415,1.8172574366206928,0.2594164547622356,-0.118
Ye2024,2130344804345531136,9334300,-4.7964,0.0085,3.0,6497,0.44,-0.02,0.02,1.38,1.77,8.730003855438706,,0.34364245992068254,-0.4638931807837751,1614593.514533993,1046226.4869109014,568367.0276230917,5.754628875489247,0.543254290283988,-0.26499683520660144,0.725
Ye2024,2130350508062097024,9457004,-4.9151,0.0115,22.96,5931,0.576376,-0.37,0.03,0.96,8.17,15.354869714245666,,1.4952910983476846,0.17472574791097892,853146.1450595416,550239.6274552557,302906.51760428585,5.481308618097214,0.5504992779330812,-0.2592432463377954,0.159
Ye2024,2130357143790044928,9518732,-4.774,0.009,2.1,6434,0.44,-0.18,0.02,1.2,2.33,10.930356368792774,,0.1921254833004076,-0.7164150270032661,1635068.5416422253,976768.057548933,658300.4840932924,5.818424174458581,0.6739578337002627,-0.17136727433137394,0.662
Ye2024,2130371334361426816,9579750,-4.8135,0.0131,14.67,5878,0.593036,0.04,0.03,1.06,1.96,13.24184353201083,,1.1078517854811338,0.04448166196886179,1039992.1556811427,516497.88948374795,523494.26619739475,5.718911929238416,1.0135457992299637,0.005843377995428951,0.106
Ye2024,2130374151859956736,9579686,-5.0237,0.0098,20.32,6141,0.511799,0.04,0.02,1.32,3.85,9.386296808958306,,2.164858027993163,0.33542942046727187,763603.879476519,703210.9691711135,60392.9103054055,4.780985958555555,0.08588163858790718,-1.0660996779887308,0.369
Ye2024,2130375075273141888,9640798,-4.9955,0.0107,26.99,5713,0.645879,0.01,0.02,1.0,9.27,14.454397707459272,,1.86725179051021,0.2712028845565167,610335.5021834013,422564.2770136913,187771.22516970994,5.273629039966885,0.4443613324266548,-0.3522637396599851,-0.059
Ye2024,2130387513500306560,9703015,-4.7669,0.0155,19.52,5546,0.700941,0.02,0.03,0.96,5.16,15.354869714245666,,1.2712579372712023,0.10423367751571605,917553.0804563039,342813.60565141373,574739.4748048901,5.759471026786011,1.6765363606638988,0.22441297683101746,-0.226
Ye2024,2130389785541178752,9763612,-4.7151,0.0128,11.21,5297,0.786197,0.04,0.03,0.88,1.83,17.42033268532819,,0.6435009137019136,-0.1914508321078191,860263.760865515,247976.9472112277,612286.8136542873,5.786954906473385,2.469127959433822,0.39254359727742244,-0.475
Ye2024,2130407755684333440,9883245,-4.9282,0.0115,21.43,5818,0.612078,-0.09,0.02,0.98,8.2,14.894693714546571,,1.438767416819781,0.15799059396743315,766490.196006126,480457.1980489555,286032.9979571705,5.456416138038306,0.5953350248860785,-0.22523856618452665,0.046
Ye2024,2130412291169793152,9943581,-4.9464,0.0089,7.43,6201,0.493753,-0.02,0.01,1.16,1.85,11.52693877886925,,0.6445770332033338,-0.19072517280872014,948546.5788891786,753104.4364659812,195442.1424231974,5.291018214697435,0.2595153247806233,-0.58583699129857,0.429
Ye2024,2130433211950452736,9761459,-5.0486,0.0115,13.06,6040,0.542577,0.13,0.02,1.18,3.41,11.222913527863295,,1.1636906911539275,0.06583756023133526,674775.7881096478,625619.7023181735,49156.085791474325,4.69157729352193,0.07857183143262782,-1.1047331237570477,0.268
Ye2024,2130443313713517440,9881857,-4.5111,0.0077,7.6,5050,0.874823,-0.02,0.02,0.82,3.53,19.248913098918976,,0.39482748771029663,-0.4035926195653654,1136782.159193258,177094.15019540122,959688.0089978569,5.9821300684636665,5.419083622688617,0.7339258527271023,-0.722
Ye2024,2130459535810305664,10002817,-5.0533,0.0101,23.7,5761,0.630351,-0.05,0.02,1.16,5.95,11.52693877886925,,2.0560532553053847,0.3130343594408083,552463.0510382799,448239.39197107573,104223.65906720416,5.017966316238152,0.23251784857393695,-0.6335437041088632,-0.011
Ye2024,2130463143582820352,10002543,-4.964,0.0129,9.58,6290,0.467305,-0.03,0.03,1.32,2.71,9.386296808958306,,1.0206368065046507,0.008871225933934669,964304.7774850193,832697.0966020179,131607.68088300142,5.119281236297396,0.15804988563074387,-0.8012058140917524,0.518
Ye2024,2130477299795005568,10130757,-4.9336,0.014,11.68,6007,0.552745,-0.23,0.03,0.98,6.55,14.894693714546571,,0.7841718818691107,-0.10558873429801485,860284.8293299827,601916.5785417781,258368.2507882046,5.412239144947492,0.4292426226473701,-0.3672971602813639,0.235
Ye2024,2130477677752287488,10131101,-4.7446,0.0111,7.71,6156,0.507271,-0.14,0.03,1.1,2.18,12.514101920504952,,0.6161049389702347,-0.2103453096955992,1466243.7748317185,715410.3331666223,750833.4416650962,5.875543607592326,1.0495143931478883,0.020988398918269088,0.384
Ye2024,2130531377722954368,9760862,-4.9127,0.0112,6.91,6180,0.500049,0.18,0.02,1.34,2.54,9.159880552148511,,0.7543766494181208,-0.1224117629878646,1011266.5379017979,735307.0829177168,275959.4549840811,5.440845278550104,0.37529824123149624,-0.4256234708260487,0.408
Ye2024,2130633842762775040,9941901,-4.5668,0.0045,10.82,5612,0.678984,0.02,0.01,0.96,5.03,15.354869714245666,,0.7046624426882382,-0.1520188750444063,1525044.0424327801,372631.4612920682,1152412.581140712,6.061607990922296,3.0926336094778963,0.4903284713102226,-0.16
Ye2024,2130644043305078016,9941130,-4.6638,0.0084,10.89,5989,0.558315,-0.18,0.02,1.1,5.8,12.514101920504952,,0.8702182601019268,-0.0603718079907812,1582081.998337795,589315.5587759111,992766.4395618839,5.996847087427582,1.6846092467403972,0.22649918018391085,0.217
Ye2024,2130651331868989440,10064019,-4.9264,0.0145,18.86,5930,0.576689,-0.33,0.03,0.98,8.78,14.894693714546571,,1.2662227476071428,0.10251011132691405,830673.7949021516,549585.9077749092,281087.8871272424,5.448842131032047,0.5114539567895289,-0.29119345718600537,0.158
Ye2024,2130794161004383872,10067180,-4.8605,0.0133,33.11,5642,0.669089,0.11,0.02,1.24,5.33,10.377405303719263,,3.190585606994975,0.5038704017234167,792216.829094447,386904.0063575872,405312.8227368598,5.6077903435782845,1.0475798029402121,0.02018711675188507,-0.13
Ye2024,2130796329965588480,10199661,-4.9304,0.0149,17.96,5564,0.694927,0.07,0.03,0.96,5.29,15.354869714245666,,1.1696615037597742,0.06806019651632858,637911.1921376684,350735.079810446,287176.11232722236,5.45814831190754,0.8187835459242516,-0.08683089339851965,-0.208
Ye2024,2130805740236211456,10133176,-4.6496,0.0112,10.98,5508,0.713701,-0.01,0.03,0.94,3.07,15.836148205371112,,0.6933504194079175,-0.1590472174062099,1169465.6308752059,326593.2598809776,842872.3709942282,5.9257618180775715,2.580801487763101,0.41175460040412337,-0.264
Ye2024,2130835156470433024,10462071,-5.01,0.0152,25.38,5537,0.703955,0.33,0.02,1.04,7.17,13.628989336448337,,1.8622070480402864,0.2700279660236092,520846.5966029006,338910.78605420596,181935.81054869463,5.2599181899541065,0.5368250821016818,-0.2701672008050228,-0.235
Ye2024,2130855841032290816,10198505,-4.9758,0.0099,12.52,6055,0.537974,-0.03,0.02,1.24,3.98,10.377405303719263,,1.206467284795442,0.08151554984575915,805876.1937453677,636655.8583862409,169220.3353591268,5.228452551395607,0.26579561489947945,-0.5754521883318429,0.283
Ye2024,2130883565041222144,10526521,-4.6308,0.0125,9.67,6292,0.466715,-0.18,0.03,1.28,3.14,9.863939442164517,,0.9803385408738925,-0.0086239232420501,2079536.715137985,834565.5112521285,1244971.2038858566,6.095159306340909,1.491759708615303,0.1736988729846005,0.52
Ye2024,2130896145006894848,10590455,-4.6979,0.0081,9.43,5518,0.710335,0.07,0.02,0.96,4.2,15.354869714245666,,0.614137415392799,-0.21173444307762865,1053994.9285172566,330796.53958281834,723198.3889344383,5.859257449992662,2.1862332352282,0.3396964921833372,-0.254
Ye2024,2130901603905216768,10721756,-4.8486,0.0156,5.72,6280,0.470258,-0.08,0.03,1.16,2.62,11.52693877886925,,0.4962288869344642,-0.3043179577762713,1249828.177267523,823408.7701089955,426419.4071585275,5.629836962036476,0.5178708590899292,-0.28577852631075573,0.508
Ye2024,2130918474538711040,10528252,-4.5993,0.0086,3.77,6405,0.44,-0.25,0.02,1.26,2.85,10.115976103458719,,0.37267782776898933,-0.428666444552352,2400978.5101825204,946149.7855498242,1454828.7246326962,6.1628118673251535,1.5376304543442556,0.18685197205618226,0.633
Ye2024,2130936792576259712,10723510,-4.7953,0.0159,19.09,5752,0.633253,0.01,0.03,1.0,4.35,14.454397707459272,,1.32070532348425,0.12080592839366688,994459.8325377421,443325.8806924759,551133.9518452662,5.741257165960808,1.2431801883174378,0.0945340804682834,-0.02
Ye2024,2130936930015188224,10723397,-4.8617,0.0112,21.34,5907,0.583902,-0.2,0.03,0.98,4.97,14.894693714546571,,1.4327249964971596,0.1561628380140556,949247.8454061421,534733.1945237245,414514.65088241757,5.617539885151532,0.7751803238091792,-0.11059725939582106,0.135
Ye2024,2130949948057836288,10724037,-4.9466,0.016,19.64,5774,0.626168,-0.02,0.03,1.0,4.74,14.454397707459272,,1.3587560268847916,0.13314148345093096,712719.8504562946,455419.15776199347,257300.69269430113,5.410440955401593,0.5649755578107871,-0.24797034038855248,0.002
Ye2024,2130952941653574016,10790803,-4.6667,0.0126,19.66,5675,0.658266,-0.02,0.03,0.96,3.48,15.354869714245666,,1.2803755659196638,0.10733737768115988,1266995.8725084737,403143.2144764801,863852.6580319935,5.936439673890329,2.1427934962362905,0.33098031954094814,-0.097
Ye2024,2130985068008443648,10722289,-4.8145,0.0237,24.55,5576,0.690928,-0.46,0.04,0.82,8.59,19.248913098918976,,1.2753966872747082,0.1056452846128305,840238.9252758876,356102.88640975975,484136.03886612784,5.684967412527555,1.3595397772458468,0.13339191864338554,-0.196
Ye2024,2130988018645874944,10722785,-4.8081,0.0112,6.87,6220,0.488075,-0.14,0.02,1.12,2.47,12.171862643132958,,0.5644164908380619,-0.24840030573387492,1320301.9824677857,769524.0759558113,550777.9065119744,5.740976510974178,0.715738368325726,-0.1452457010960942,0.448
Ye2024,2131048663584080512,10329364,-4.9703,0.0128,13.61,6030,0.545653,-0.15,0.03,1.12,5.48,12.171862643132958,,1.1181526113982563,0.04850108240990925,802751.240178321,618353.8235844148,184397.41659390624,5.265754832298574,0.29820696429919163,-0.5254822182894918,0.258
Ye2024,2131056291446117120,10460310,-4.9518,0.019,5.63,6333,0.45466,-0.18,0.03,1.16,2.94,11.52693877886925,,0.48842108976241844,-0.31120559171794926,1019177.1747252833,873668.9285468215,145508.24617846182,5.1628876061626325,0.1665484961454295,-0.7784592844299657,0.561
Ye2024,2131058288610233472,10525241,-4.7344,0.0093,21.96,5557,0.697263,-0.04,0.02,0.92,5.29,16.339848430570573,,1.3439537149509029,0.12838431210504359,996720.3464221999,347636.04256394465,649084.3038582553,5.812301107158905,1.8671375357716593,0.2711763098219811,-0.215
Ye2024,2131116012971337216,10966835,-4.9771,0.0089,20.9,5802,0.617189,0.09,0.02,1.2,5.3,10.930356368792774,,1.9121060004659614,0.2815119643738686,677364.815880622,471219.17814932426,206145.63773129776,5.31417414908513,0.4374729367784187,-0.35904880840472186,0.03
Ye2024,2131142469969589760,10849776,-4.923,0.0129,12.09,6076,0.531548,-0.09,0.03,1.14,4.66,11.843039123414078,,1.020852829583048,0.008963136889154217,922747.330346871,652386.9192571156,270360.4110897555,5.431943098127561,0.4144172777063336,-0.38256214646721587,0.304
Ye2024,2131164975598466816,11020397,-4.7698,0.0121,14.67,5937,0.5745,0.09,0.03,1.1,3.37,12.514101920504952,,1.172277490881108,0.06903042609672651,1196960.8128554334,554175.9761399516,642784.8367154818,5.808065623211925,1.1598930022061313,0.06441792828320966,0.165
Ye2024,2131172152483853184,10965715,-4.7158,0.013,16.88,5882,0.591773,-0.34,0.04,0.92,6.42,16.339848430570573,,1.0330573182318414,0.014124418616625493,1305905.699472153,518980.9207426676,786924.7787294856,5.895933220613176,1.516288455466508,0.1807818284072723,0.11
Ye2024,2131176864067826304,11019724,-4.637,0.0092,14.87,5981,0.560796,-0.26,0.03,1.0,3.77,14.454397707459272,,1.0287526537564586,0.012310968521954246,1673813.0373963774,583788.1927096279,1090024.8446867494,6.03743639682814,1.8671580862700319,0.2711810898227882,0.209
Ye2024,2131212563835505664,11075625,-4.8631,0.0119,19.58,5841,0.604756,-0.11,0.03,0.98,5.75,14.894693714546571,,1.3145621101881153,0.11878111039272347,904608.2862483335,494008.93503821513,410599.3512101184,5.613418258804451,0.8311577424775841,-0.08031654518538997,0.069
Ye2024,2131222042825093888,11182210,-4.9544,0.009,25.66,5879,0.59272,-0.08,0.02,1.14,5.54,11.843039123414078,,2.166673582059637,0.33579348806729203,752359.7914313861,517117.6895157393,235242.10191564687,5.371515051219239,0.45491018134758066,-0.34207434311378815,0.107
Ye2024,2131245720983164032,11235807,-4.7311,0.0109,19.93,5459,0.730286,0.03,0.03,0.94,2.39,15.836148205371112,,1.2585131018943347,0.09985774118020459,935328.3839110096,306653.06855502597,628675.3153559837,5.798426408314007,2.050119107949425,0.31177909345697913,-0.313
Ye2024,2131274480084421504,11288330,-4.8277,0.0078,17.09,5836,0.606345,0.17,0.01,1.08,4.35,12.87049780038931,,1.3278429680849684,0.12314671800895181,978076.6017129242,491035.33674858423,487041.26496433996,5.68756575872407,0.9918660196419036,-0.0035469879868964614,0.064
Ye2024,2131311446863167360,11341266,-4.8465,0.0088,7.26,6218,0.488672,0.08,0.02,1.3,2.6,9.620852087644154,,0.7546109153183901,-0.12227691709386256,1207020.392299301,767781.3522510945,439239.04004820646,5.642700933728016,0.5720887056717133,-0.24253662610755328,0.446
Ye2024,2131411261903499008,10259333,-4.7098,0.0083,9.22,6045,0.541041,-0.02,0.02,1.1,3.29,12.514101920504952,,0.7367688115830823,-0.1326687666929268,1477055.9873146168,629280.0327057362,847775.9546088806,5.928281094552595,1.3472157236003026,0.12943714291522213,0.273
Ye2024,2131526023429337984,10783566,-4.6537,0.0149,7.5,6303,0.463473,-0.14,0.04,1.34,2.86,9.159880552148511,,0.8187879697012889,-0.08682854697036295,1986556.699959935,844906.2354447396,1141650.4645151952,6.057533157703022,1.3512155747249943,0.13072464246743676,0.531
Ye2024,2131537229003574016,10908262,-4.9082,0.0077,21.51,5717,0.64458,0.27,0.01,1.24,5.02,10.377405303719263,,2.0727724677276327,0.31655163135881087,748315.0942913315,424654.52396792057,323660.5703234109,5.510089795065262,0.7621738426313363,-0.11794596004535764,-0.055
Ye2024,2131568045389350016,10847015,-4.7124,0.0086,3.33,6424,0.44,-0.1,0.02,1.32,2.06,9.386296808958306,,0.35477250163470636,-0.4500500496382899,1872551.9094041765,966115.39473885,906436.5146653266,5.957337392219687,0.9382280000934514,-0.027691610288217067,0.652
Ye2024,2131570076913351552,10907436,-4.9929,0.0171,48.35,6187,0.497948,-0.17,0.04,1.14,4.03,11.843039123414078,,4.082566940474803,0.6109333144474028,844563.2906964682,741198.9884437897,103364.30225267855,5.01437057733167,0.13945553604936875,-0.8555642406093349,0.415
Ye2024,2131574165722379648,10962806,-4.6626,0.0117,7.86,6010,0.551818,-0.04,0.03,1.06,4.17,13.24184353201083,,0.5935729402782353,-0.22652590583501303,1608828.0316031447,604039.0663576672,1004788.9652454775,6.002074856927244,1.6634502985118447,0.22100982930793087,0.238
Ye2024,2131578014012994816,10908140,-4.8789,0.0146,13.07,5975,0.562659,0.06,0.03,1.16,4.38,11.52693877886925,,1.1338656559848685,0.05456160101124887,955131.9549843853,579671.9195798715,375460.0354045138,5.574563716767669,0.6477112703279396,-0.18861854605456868,0.203
